account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,signup_cohort_m,signup_cohort_q,total_mrr,avg_mrr,max_mrr,sub_count,avg_tenure,any_upgrade,any_downgrade,pct_trial,ticket_count,avg_resolution_hrs,avg_satisfaction,escalation_count,avg_first_response_min,total_usage_events,total_usage_count,avg_duration_min,total_errors,features_used,beta_usage_pct,churn_int
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,0,1,2024-05,2024Q2,18656,2665.1428571428573,6368,7,71.57142857142857,1,0,0.0,4.0,39.0,5.0,0.0,94.5,45,435,49.422592592592586,33,27,0.1333333333333333,1
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,0,0,2024-04,2024Q2,20964,2329.333333333333,10547,9,161.0,0,0,0.2222222222222222,5.0,52.2,3.0,0.0,90.8,47,474,51.21418439716312,40,29,0.0638297872340425,0
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,0,0,2024-01,2024Q1,8436,1687.2,3781,5,250.4,0,0,0.2,3.0,50.66666666666666,3.0,0.0,67.33333333333333,24,231,55.82569444444445,15,16,0.0833333333333333,0
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,1,0,2023-11,2023Q4,21075,2107.5,5373,10,209.6,1,1,0.1,7.0,36.0,3.6666666666666665,0.0,113.14285714285714,57,595,57.5921052631579,22,32,0.0701754385964912,0
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,0,0,2024-11,2024Q4,15960,2280.0,4776,7,19.0,0,0,0.2857142857142857,5.0,42.6,3.5,0.0,110.0,30,292,59.69055555555556,21,22,0.1,0
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,1,0,2024-05,2024Q2,20915,1742.9166666666667,3582,12,130.91666666666666,0,0,0.25,1.0,16.0,3.0,0.0,99.0,61,552,42.968032786885246,34,34,0.0983606557377049,0
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,0,0,2023-04,2023Q2,23905,2173.181818181818,12338,11,364.27272727272725,0,0,0.1818181818181818,5.0,30.6,3.333333333333333,0.0,115.0,49,505,48.27959183673469,33,28,0.1428571428571428,0
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,1,0,2023-05,2023Q2,12610,970.0,3781,13,302.53846153846155,0,0,0.2307692307692307,6.0,31.5,4.333333333333333,0.0,48.333333333333336,64,642,50.35494791666667,22,32,0.0625,0
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,0,1,2024-04,2024Q2,15717,1209.0,11144,13,121.92307692307692,0,0,0.0769230769230769,2.0,39.5,4.0,0.0,96.5,68,678,47.49436274509805,30,31,0.0441176470588235,1
A-e43bf7,Company_215,Cybersecurity,AU,2023-03-24,other,Pro,44,0,0,2023-03,2023Q1,46666,6666.571428571428,13930,7,309.0,1,0,0.0,5.0,27.4,4.0,1.0,80.0,40,371,43.10625,35,26,0.05,0
A-eb2fdc,Company_216,DevTools,AU,2023-11-21,organic,Enterprise,31,0,1,2023-11,2023Q4,31968,2664.0,9353,12,160.91666666666666,0,0,0.0,5.0,33.6,4.5,0.0,37.6,54,547,53.90833333333334,17,29,0.0555555555555555,1
A-e1462e,Company_217,FinTech,UK,2023-03-12,partner,Basic,15,0,0,2023-03,2023Q1,12030,1718.571428571429,5771,7,342.1428571428572,1,1,0.2857142857142857,2.0,39.5,3.5,0.0,118.5,35,347,46.712857142857146,22,26,0.1142857142857142,0
A-cab532,Company_218,DevTools,FR,2023-04-03,organic,Pro,11,1,0,2023-04,2023Q2,20088,1339.2,4975,15,264.06666666666666,1,1,0.1333333333333333,1.0,32.0,4.0,0.0,175.0,101,1005,45.15495049504951,47,38,0.0693069306930693,0
A-9123ac,Company_219,Cybersecurity,DE,2023-06-20,organic,Pro,9,0,0,2023-06,2023Q2,14751,2107.285714285714,8358,7,231.14285714285717,0,1,0.1428571428571428,6.0,38.833333333333336,4.2,0.0,91.66666666666669,37,386,54.06036036036036,24,28,0.1081081081081081,0
A-6e08f3,Company_220,Cybersecurity,US,2023-02-27,event,Basic,8,0,0,2023-02,2023Q1,18190,1819.0,5572,10,219.6,1,1,0.2,2.0,36.5,3.5,0.0,137.0,50,492,49.69266666666667,21,28,0.14,0
A-d922bf,Company_221,HealthTech,US,2023-09-08,ads,Basic,5,1,1,2023-09,2023Q3,17114,2444.8571428571427,6368,7,216.28571428571428,0,0,0.4285714285714285,7.0,39.142857142857146,3.333333333333333,1.0,101.14285714285714,41,419,54.51991869918699,19,24,0.073170731707317,1
A-8ed5dd,Company_222,EdTech,UK,2023-06-29,event,Enterprise,5,0,1,2023-06,2023Q2,11956,996.3333333333334,5970,12,265.0,1,1,0.0,6.0,29.0,3.75,0.0,96.83333333333331,55,545,52.49,45,29,0.0363636363636363,1
A-7c6b6b,Company_223,FinTech,US,2024-11-30,other,Basic,6,0,0,2024-11,2024Q4,4818,688.2857142857143,1372,7,12.714285714285714,0,0,0.0,5.0,52.2,4.333333333333333,0.0,82.4,35,311,39.27190476190477,24,22,0.1428571428571428,0
A-3c1a3f,Company_224,DevTools,UK,2023-08-26,event,Pro,1,0,0,2023-08,2023Q3,14909,1242.4166666666667,5771,12,231.5,0,1,0.25,4.0,33.25,3.5,0.0,56.5,51,497,56.32058823529412,22,31,0.0980392156862745,0
A-b48f73,Company_225,EdTech,AU,2024-11-13,event,Pro,80,1,0,2024-11,2024Q4,28320,4045.714285714286,15920,7,25.714285714285715,0,0,0.1428571428571428,3.0,28.666666666666668,4.0,0.0,35.333333333333336,44,412,44.85454545454545,23,24,0.0681818181818181,0
A-76fa4d,Company_226,HealthTech,US,2024-11-24,event,Pro,69,0,0,2024-11,2024Q4,61686,8812.285714285714,13731,7,26.714285714285715,0,0,0.1428571428571428,5.0,33.4,4.5,0.0,111.8,36,357,58.44953703703704,21,21,0.1111111111111111,0
A-b2af2e,Company_227,Cybersecurity,UK,2024-08-24,event,Enterprise,5,0,0,2024-08,2024Q3,3112,778.0,1026,4,83.75,0,1,0.0,2.0,39.5,4.0,0.0,95.0,18,174,55.7537037037037,11,14,0.2222222222222222,0
A-9bfc9f,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,0,0,2023-09,2023Q3,15342,1704.6666666666667,2940,9,262.77777777777777,1,1,0.2222222222222222,6.0,35.333333333333336,3.333333333333333,1.0,84.33333333333333,37,376,49.487387387387386,18,23,0.1081081081081081,0
A-4ae22a,Company_229,EdTech,US,2024-05-09,other,Pro,6,0,1,2024-05,2024Q2,9432,1347.428571428571,5572,7,93.42857142857144,0,0,0.0,3.0,14.333333333333334,3.0,0.0,72.66666666666667,35,369,67.80333333333334,31,24,0.1714285714285714,1
A-fda07f,Company_230,Cybersecurity,FR,2024-08-11,partner,Basic,7,0,0,2024-08,2024Q3,28418,2368.1666666666665,13731,12,74.91666666666667,1,1,0.1666666666666666,5.0,17.8,4.0,0.0,57.0,65,681,59.327179487179485,39,31,0.0615384615384615,0
A-de24d5,Company_231,DevTools,US,2024-11-05,other,Enterprise,5,1,0,2024-11,2024Q4,21327,1640.5384615384614,7363,13,27.46153846153846,0,0,0.1538461538461538,7.0,43.142857142857146,3.0,0.0,103.42857142857144,53,537,44.10880503144654,28,29,0.1132075471698113,0
A-977ca0,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,0,1,2023-02,2023Q1,30055,1878.4375,18109,16,369.3125,1,0,0.25,3.0,64.0,4.0,0.0,123.0,85,893,47.61960784313725,46,38,0.1529411764705882,1
A-ab438f,Company_233,Cybersecurity,US,2024-09-13,ads,Enterprise,13,0,1,2024-09,2024Q3,16358,2044.75,5970,8,38.625,1,0,0.375,2.0,33.5,3.5,0.0,112.5,36,369,51.59814814814815,12,25,0.0833333333333333,1
A-e89151,Company_234,FinTech,UK,2023-09-14,organic,Pro,8,1,1,2023-09,2023Q3,21734,2414.8888888888887,8756,9,194.66666666666663,1,0,0.0,2.0,41.5,5.0,0.0,48.5,58,601,54.24885057471265,29,30,0.2241379310344827,1
A-40906c,Company_235,EdTech,US,2024-03-27,ads,Basic,92,0,0,2024-03,2024Q1,64400,5366.666666666667,18308,12,123.25,0,0,0.1666666666666666,5.0,29.2,3.75,0.0,95.0,63,685,55.61984126984127,32,32,0.1111111111111111,0
A-81edc3,Company_236,Cybersecurity,IN,2023-10-30,ads,Basic,5,0,0,2023-10,2023Q4,17524,1460.3333333333333,8756,12,223.0,1,0,0.0833333333333333,3.0,52.66666666666666,4.0,0.0,70.0,74,765,55.1981981981982,41,33,0.1486486486486486,0
A-328bd0,Company_237,HealthTech,AU,2023-05-16,partner,Enterprise,18,0,0,2023-05,2023Q2,15979,1229.1538461538462,3582,13,271.38461538461536,1,1,0.0769230769230769,5.0,46.0,3.6666666666666665,0.0,68.2,61,568,44.31967213114754,49,30,0.081967213114754,0
A-b3fe05,Company_238,Cybersecurity,CA,2024-05-28,partner,Pro,8,0,0,2024-05,2024Q2,24494,2721.555555555556,9950,9,86.33333333333333,0,0,0.2222222222222222,4.0,48.25,3.0,0.0,94.25,43,438,55.02403100775194,18,29,0.1860465116279069,0
A-09540c,Company_239,Cybersecurity,CA,2023-10-30,event,Basic,67,1,0,2023-10,2023Q4,23718,3953.0,13333,6,134.83333333333334,1,1,0.0,2.0,28.0,4.5,0.0,89.0,28,297,56.36666666666667,16,20,0.1071428571428571,0
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Enterprise,55,0,1,2023-05,2023Q2,34155,2846.25,10945,12,206.83333333333331,1,0,0.25,1.0,1.0,3.0,0.0,144.0,61,681,56.32978142076503,25,31,0.0655737704918032,1
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,27,0,0,2024-01,2024Q1,24138,3448.285714285714,5373,7,159.0,1,1,0.1428571428571428,3.0,28.666666666666668,4.0,0.0,104.66666666666669,48,496,52.44340277777778,32,28,0.1041666666666666,0
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Enterprise,3,0,0,2024-07,2024Q3,3594,718.8,2254,5,120.8,0,1,0.0,4.0,31.5,4.5,0.0,101.0,28,266,59.676785714285714,20,17,0.0714285714285714,0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,0,0,2024-01,2024Q1,14118,1086.0,8159,13,139.23076923076923,0,0,0.2307692307692307,3.0,25.33333333333333,3.0,0.0,127.0,79,819,57.903797468354426,34,35,0.050632911392405,0
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Pro,21,0,0,2023-01,2023Q1,4335,481.6666666666667,1254,9,321.6666666666667,1,0,0.3333333333333333,2.0,35.5,3.5,0.0,97.5,40,408,59.99541666666666,23,29,0.125,0
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Enterprise,41,0,0,2024-09,2024Q3,31709,3170.9,8159,10,50.6,0,0,0.1,7.0,26.571428571428573,3.5,0.0,83.71428571428571,60,606,49.425,45,32,0.1,0
A-331424,Company_246,DevTools,US,2023-11-06,organic,Basic,11,0,0,2023-11,2023Q4,6776,1129.3333333333333,2189,6,218.83333333333331,0,0,0.3333333333333333,2.0,24.5,,0.0,98.5,20,214,63.475,9,17,0.15,0
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,7,0,0,2023-11,2023Q4,11087,1847.8333333333333,3582,6,148.83333333333334,1,1,0.0,3.0,52.333333333333336,5.0,1.0,150.0,28,283,66.16785714285714,12,19,0.1071428571428571,0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,5,0,0,2023-05,2023Q2,13728,1056.0,2587,13,268.46153846153845,0,0,0.1538461538461538,5.0,36.0,4.0,1.0,110.6,56,575,54.142857142857146,28,31,0.0892857142857142,0
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Pro,15,0,0,2024-08,2024Q3,26514,3787.714285714286,14527,7,84.14285714285714,1,0,0.1428571428571428,4.0,45.0,3.25,0.0,29.5,41,404,51.82357723577236,20,23,0.0975609756097561,0
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Basic,2,0,0,2024-09,2024Q3,3551,394.55555555555554,988,9,43.66666666666666,0,0,0.1111111111111111,5.0,26.4,4.333333333333333,0.0,105.8,49,492,56.87959183673469,24,27,0.1224489795918367,0
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,8,1,0,2024-12,2024Q4,5606,800.8571428571429,3528,7,15.142857142857142,0,0,0.1428571428571428,4.0,16.5,3.6666666666666665,0.0,84.75,36,329,36.22407407407408,17,23,0.1666666666666666,0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,0,0,2024-01,2024Q1,42404,2650.25,10945,16,180.8125,1,0,0.0625,6.0,49.5,4.0,1.0,108.16666666666669,72,730,49.259490740740745,58,34,0.1111111111111111,0
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,0,0,2024-10,2024Q4,39614,5659.142857142857,33830,7,24.428571428571427,1,1,0.4285714285714285,5.0,35.6,4.0,0.0,105.8,34,334,52.12647058823529,18,23,0.1176470588235294,0
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,0,1,2023-05,2023Q2,3409,426.125,1194,8,282.875,0,0,0.25,3.0,13.666666666666666,4.0,0.0,66.66666666666667,45,475,48.03962962962963,40,27,0.1333333333333333,1
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,0,0,2024-10,2024Q4,44564,2970.9333333333334,12935,15,29.266666666666666,0,0,0.2,4.0,29.25,4.0,0.0,48.5,69,705,48.6536231884058,37,34,0.1159420289855072,0
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,0,1,2023-09,2023Q3,16650,1850.0,9261,9,218.88888888888889,0,0,0.2222222222222222,10.0,42.5,3.7142857142857135,0.0,101.8,50,509,49.26733333333333,29,29,0.1,1
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,1,0,2024-07,2024Q3,38975,2998.076923076923,7363,13,75.84615384615384,1,0,0.3076923076923077,4.0,24.0,3.5,0.0,90.75,64,653,52.57734375,30,33,0.109375,0
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,1,0,2023-06,2023Q2,48456,3230.4,9751,15,308.8666666666667,1,1,0.0666666666666666,4.0,46.5,3.5,0.0,82.0,70,665,51.43214285714286,50,33,0.1,0
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,0,0,2024-07,2024Q3,34538,3139.818181818182,6965,11,102.0909090909091,0,1,0.0,4.0,57.5,4.0,1.0,39.0,67,714,54.275870646766165,55,35,0.1194029850746268,0
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,0,0,2023-01,2023Q1,14250,2850.0,4577,5,372.2,0,1,0.0,2.0,31.0,3.5,0.0,156.5,34,366,59.268137254901966,14,28,0.0294117647058823,0
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,0,0,2023-11,2023Q4,12125,808.3333333333334,4776,15,219.2,1,1,0.2666666666666666,3.0,33.0,5.0,1.0,50.66666666666666,64,605,47.74869791666666,45,34,0.09375,0
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,0,0,2024-03,2024Q1,14279,1586.5555555555557,3430,9,138.66666666666666,0,0,0.1111111111111111,3.0,42.66666666666666,4.0,0.0,86.33333333333333,49,487,51.24591836734695,33,31,0.1224489795918367,0
A-fd9422,Company_263,Cybersecurity,US,2024-04-04,organic,Pro,58,0,0,2024-04,2024Q2,28130,3125.555555555556,11542,9,101.0,1,1,0.4444444444444444,6.0,44.333333333333336,3.5,1.0,116.83333333333331,44,456,54.28522727272728,21,27,0.1136363636363636,0
A-0baac2,Company_264,FinTech,DE,2024-05-30,organic,Enterprise,14,0,1,2024-05,2024Q2,18500,3083.333333333333,6169,6,48.66666666666666,0,0,0.0,6.0,43.5,4.333333333333333,0.0,89.0,21,202,58.06428571428571,9,19,0.0,1
A-bb1486,Company_265,HealthTech,US,2024-11-05,organic,Basic,41,0,0,2024-11,2024Q4,16307,2038.375,3381,8,29.25,0,1,0.0,3.0,11.0,3.0,0.0,78.0,42,405,47.20039682539683,36,24,0.119047619047619,0
A-560d27,Company_266,DevTools,US,2024-05-05,organic,Pro,23,0,0,2024-05,2024Q2,41641,3470.083333333333,14129,12,95.83333333333331,1,0,0.25,4.0,30.75,3.6666666666666665,0.0,59.75,59,587,52.433898305084746,38,27,0.1016949152542373,0
A-0b0d6d,Company_267,DevTools,US,2024-12-30,organic,Pro,3,0,0,2024-12,2024Q4,33491,2576.230769230769,10348,13,1.2307692307692308,1,0,0.0,5.0,31.4,4.0,1.0,90.4,62,582,43.65887096774193,48,32,0.1451612903225806,0
A-2789e3,Company_268,FinTech,US,2024-09-14,partner,Enterprise,11,0,0,2024-09,2024Q3,24489,2040.75,12139,12,63.5,1,1,0.1666666666666666,4.0,47.25,4.0,0.0,83.25,65,680,52.78897435897436,45,33,0.0923076923076923,0
A-b07346,Company_269,HealthTech,US,2024-10-10,partner,Pro,51,0,1,2024-10,2024Q4,31416,6283.2,10149,5,27.0,1,0,0.2,3.0,42.333333333333336,3.5,0.0,76.66666666666667,33,326,54.01161616161617,22,23,0.1212121212121212,1
A-902ef7,Company_270,HealthTech,US,2024-09-03,other,Enterprise,83,0,1,2024-09,2024Q3,44322,5540.25,16517,8,46.75,1,0,0.25,2.0,48.5,4.0,0.0,85.0,40,414,60.782500000000006,24,31,0.125,1
A-20736a,Company_271,EdTech,IN,2024-03-16,organic,Enterprise,50,0,0,2024-03,2024Q1,40525,5789.285714285715,12736,7,114.85714285714286,1,1,0.1428571428571428,4.0,42.25,3.75,0.0,78.25,42,430,43.01904761904762,22,22,0.119047619047619,0
A-e4bf56,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,0,1,2024-10,2024Q4,18926,2703.714285714286,7363,7,22.857142857142858,0,1,0.0,8.0,29.125,3.6666666666666665,0.0,111.5,33,339,58.32727272727273,10,25,0.0303030303030303,1
A-cea1f0,Company_273,FinTech,US,2024-04-07,event,Pro,8,0,1,2024-04,2024Q2,12244,1224.4,4378,10,105.0,1,1,0.2,5.0,42.2,4.333333333333333,0.0,107.4,56,586,47.97261904761905,28,28,0.1607142857142857,1
A-ef84cf,Company_274,EdTech,US,2024-03-01,partner,Enterprise,8,0,0,2024-03,2024Q1,7507,1501.4,6766,5,178.6,0,1,0.2,5.0,34.8,4.333333333333333,1.0,79.4,28,309,59.773809523809526,11,21,0.1071428571428571,0
A-d49cc5,Company_275,Cybersecurity,FR,2023-09-19,event,Basic,50,0,0,2023-09,2023Q3,13325,1665.625,3675,8,176.25,0,0,0.0,4.0,32.0,4.5,0.0,55.25,41,436,58.10284552845528,34,27,0.1219512195121951,0
A-67be94,Company_276,EdTech,US,2023-04-04,organic,Enterprise,26,0,0,2023-04,2023Q2,21930,3132.8571428571427,10348,7,269.0,1,0,0.0,5.0,38.6,4.0,0.0,51.0,42,416,50.475,17,26,0.0714285714285714,0
A-4e960a,Company_277,FinTech,US,2024-01-17,other,Enterprise,12,1,1,2024-01,2024Q1,23942,1995.1666666666667,14129,12,195.91666666666663,0,1,0.1666666666666666,6.0,29.166666666666668,4.0,0.0,83.16666666666667,49,512,52.36156462585034,21,29,0.1020408163265306,1
A-c37cab,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,0,0,2024-07,2024Q3,29433,2452.75,19502,12,79.66666666666667,1,1,0.25,4.0,33.0,3.75,1.0,101.25,70,708,48.40690476190476,40,32,0.2,0
A-533452,Company_279,DevTools,AU,2024-11-12,organic,Pro,9,0,0,2024-11,2024Q4,20664,1878.5454545454545,5174,11,27.272727272727277,1,1,0.0909090909090909,4.0,32.75,4.0,0.0,35.5,63,595,45.694708994709,44,32,0.1587301587301587,0
A-443b7c,Company_280,Cybersecurity,US,2024-09-06,other,Enterprise,1,0,1,2024-09,2024Q3,24062,1503.875,13930,16,60.6875,1,0,0.1875,8.0,29.25,4.4,0.0,49.0,63,618,51.59761904761905,29,28,0.1269841269841269,1
A-1f7acb,Company_281,FinTech,UK,2023-08-06,ads,Basic,64,1,0,2023-08,2023Q3,46912,5864.0,12736,8,270.375,1,1,0.125,7.0,41.71428571428572,4.4,0.0,129.57142857142858,53,510,51.5937106918239,47,26,0.1320754716981132,0
A-f51f16,Company_282,HealthTech,US,2023-12-25,partner,Enterprise,1,0,0,2023-12,2023Q4,13310,1663.75,7761,8,249.625,1,0,0.125,4.0,29.25,3.0,0.0,91.0,37,384,65.80765765765766,28,25,0.081081081081081,0
A-5a3eb9,Company_283,DevTools,CA,2023-08-20,other,Enterprise,18,1,0,2023-08,2023Q3,20293,1561.0,3582,13,224.3846153846154,0,1,0.0,3.0,24.0,,0.0,83.0,69,722,52.386473429951685,34,34,0.1014492753623188,0
A-5f2961,Company_284,HealthTech,US,2024-11-22,partner,Basic,4,0,0,2024-11,2024Q4,10299,1471.2857142857142,3184,7,22.857142857142858,0,0,0.0,1.0,53.0,,0.0,19.0,36,348,47.69583333333333,19,22,0.0555555555555555,0
A-417d2f,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,1,0,2023-07,2023Q3,22933,1433.3125,10149,16,213.5625,1,0,0.125,6.0,43.5,4.333333333333333,0.0,80.5,71,722,48.45093896713615,31,37,0.1126760563380281,0
A-e98302,Company_286,EdTech,US,2023-12-26,ads,Enterprise,16,1,0,2023-12,2023Q4,12567,2094.5,6766,6,168.5,0,0,0.0,9.0,44.44444444444444,4.142857142857143,0.0,99.44444444444444,30,273,49.30611111111112,18,21,0.1,0
A-8bde0c,Company_287,DevTools,US,2024-11-04,organic,Basic,12,0,0,2024-11,2024Q4,34198,1899.888888888889,5572,18,16.77777777777778,1,0,0.0555555555555555,3.0,25.666666666666668,4.0,0.0,86.33333333333333,80,773,50.189166666666665,43,34,0.075,0
A-bcf87c,Company_288,FinTech,US,2024-06-27,event,Pro,10,0,1,2024-06,2024Q2,21770,1979.090909090909,6169,11,66.45454545454545,0,1,0.0909090909090909,2.0,63.0,4.0,0.0,49.5,54,503,45.55246913580248,19,26,0.1296296296296296,1
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,0,0,2023-06,2023Q2,16168,1469.8181818181818,5970,11,245.3636363636364,0,1,0.0909090909090909,5.0,37.4,5.0,0.0,72.0,56,607,54.6125,39,28,0.1071428571428571,0
A-625d0b,Company_290,EdTech,AU,2024-09-02,ads,Basic,9,0,0,2024-09,2024Q3,11893,1081.1818181818182,2058,11,51.63636363636363,0,0,0.1818181818181818,5.0,48.4,3.0,0.0,72.4,54,529,43.66944444444445,38,32,0.1111111111111111,0
A-fce879,Company_291,EdTech,UK,2024-09-24,partner,Pro,10,1,1,2024-09,2024Q3,6797,1359.4,3781,5,66.0,0,1,0.2,2.0,28.0,4.0,0.0,61.5,27,299,60.95061728395061,14,25,0.037037037037037,1
A-b07b56,Company_292,DevTools,US,2024-11-08,event,Pro,25,0,1,2024-11,2024Q4,16984,1132.2666666666669,4975,15,27.0,0,0,0.2,4.0,31.25,3.0,0.0,93.75,64,633,48.29739583333333,39,32,0.140625,1
A-6da850,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,0,0,2023-10,2023Q4,18559,1159.9375,7363,16,210.125,1,1,0.25,5.0,49.0,4.0,0.0,76.4,70,714,44.37380952380952,54,30,0.1142857142857142,0
A-342303,Company_294,EdTech,US,2024-03-16,other,Pro,1,1,0,2024-03,2024Q1,1695,565.0,1372,3,150.0,0,0,0.3333333333333333,3.0,29.33333333333333,4.5,0.0,71.33333333333333,15,141,25.72111111111111,5,12,0.0666666666666666,0
A-e7a1e2,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,0,0,2024-06,2024Q2,20042,1670.1666666666667,8756,12,67.5,0,0,0.1666666666666666,1.0,45.0,4.0,0.0,37.0,68,703,54.14901960784314,36,36,0.0441176470588235,0
A-f1f639,Company_296,EdTech,US,2023-02-26,ads,Basic,2,0,0,2023-02,2023Q1,2919,729.75,1791,4,376.25,1,0,0.0,7.0,20.0,4.8,0.0,67.57142857142857,14,139,51.30595238095238,10,12,0.2857142857142857,0
A-a865bd,Company_297,Cybersecurity,US,2023-09-19,organic,Pro,38,0,0,2023-09,2023Q3,21022,4204.4,7562,5,238.6,0,0,0.0,2.0,31.5,3.0,0.0,21.5,24,230,41.75,13,19,0.125,0
A-4e631b,Company_298,FinTech,US,2024-03-16,other,Enterprise,22,0,0,2024-03,2024Q1,24398,2218.0,7960,11,108.72727272727272,1,1,0.0909090909090909,2.0,24.5,4.0,0.0,52.0,49,502,52.608163265306125,29,32,0.0816326530612244,0
A-7f6b86,Company_299,HealthTech,US,2023-08-24,partner,Basic,45,1,1,2023-08,2023Q3,19402,2155.777777777778,11741,9,225.88888888888889,1,0,0.3333333333333333,7.0,40.42857142857143,3.6666666666666665,0.0,96.57142857142856,41,420,58.63780487804878,14,27,0.073170731707317,1
A-8adedc,Company_300,EdTech,US,2024-02-11,event,Basic,4,1,1,2024-02,2024Q1,28328,2023.4285714285716,11343,14,195.7142857142857,0,0,0.2142857142857142,4.0,49.25,4.0,0.0,56.75,61,583,45.35437158469946,33,32,0.081967213114754,1
A-2edab2,Company_301,HealthTech,US,2023-11-17,event,Enterprise,17,0,0,2023-11,2023Q4,11390,1139.0,3383,10,219.3,1,0,0.0,4.0,30.0,3.0,0.0,102.25,47,487,57.02269503546099,26,28,0.1063829787234042,0
A-149a69,Company_302,DevTools,US,2024-10-17,event,Basic,34,0,0,2024-10,2024Q4,8058,2686.0,6766,3,19.33333333333333,0,0,0.0,8.0,33.875,4.2,0.0,120.875,18,208,55.45740740740741,9,18,0.0555555555555555,0
A-a6d261,Company_303,FinTech,CA,2023-11-29,other,Pro,9,0,0,2023-11,2023Q4,38191,2727.928571428572,20497,14,235.0,1,0,0.0714285714285714,4.0,40.0,4.666666666666667,1.0,63.25,63,627,50.06216931216931,29,36,0.0952380952380952,0
A-443f6f,Company_304,Cybersecurity,US,2024-12-07,organic,Basic,19,0,0,2024-12,2024Q4,13594,1510.4444444444443,3781,9,13.22222222222222,1,0,0.0,4.0,28.0,4.666666666666667,0.0,122.25,56,527,47.06815476190476,28,31,0.0714285714285714,0
A-202b67,Company_305,HealthTech,US,2024-03-22,organic,Pro,11,0,0,2024-03,2024Q1,18168,2018.6666666666667,5771,9,175.66666666666666,1,0,0.0,4.0,36.75,4.666666666666667,0.0,90.5,46,447,40.04130434782609,40,29,0.108695652173913,0
A-00bed1,Company_306,Cybersecurity,US,2023-11-14,ads,Basic,28,1,0,2023-11,2023Q4,33506,3350.6,9751,10,202.0,1,0,0.1,4.0,31.75,4.0,0.0,106.25,51,514,46.9718954248366,27,32,0.0392156862745098,0
A-ffc04f,Company_307,EdTech,US,2024-06-06,ads,Pro,13,0,0,2024-06,2024Q2,20039,1335.9333333333334,3781,15,88.53333333333333,0,1,0.2,7.0,17.714285714285715,4.5,1.0,58.57142857142857,86,857,53.74941860465116,64,37,0.0813953488372093,0
A-65c341,Company_308,FinTech,US,2023-12-26,ads,Pro,11,1,0,2023-12,2023Q4,30546,3818.25,16716,8,142.125,0,0,0.125,5.0,41.4,4.0,0.0,87.8,38,410,64.50350877192982,18,25,0.1052631578947368,0
A-dcc2f0,Company_309,FinTech,UK,2023-07-22,organic,Basic,15,0,0,2023-07,2023Q3,17493,1166.2,3184,15,234.46666666666667,1,0,0.1333333333333333,2.0,27.0,,0.0,100.0,76,833,53.44276315789474,26,35,0.1052631578947368,0
